1609459205	4.093287	0
1609459265	4.1202	0
1609459325	4.120461	0
1609459385	4.115351	0
1609459446	4.115351	0
1609459506	4.105402	0
1609459566	4.102979	0
1609459626	4.105653	0
1609459686	4.100556	0
1609459746	4.098133	0
1609459806	4.100804	0
1609459866	4.095955	0
1609459926	4.09353	0
1609459986	4.09353	0
1609460046	4.091106	0
1609460106	4.086257	0
1609460166	4.083595	0
1609460226	4.083832	0
1609460286	4.083832	0
1609460346	4.083832	0
1609460406	4.076326	0
1609460466	4.073904	0
1609460527	4.071481	0
1609460587	4.074134	0
1609460647	4.071481	0
1609460707	4.07171	0
1609460767	4.069285	0
1609460827	4.066861	0
1609460887	4.064436	0
1609460947	4.067087	0
1609461007	4.062011	0
1609461067	4.059587	0
1609461127	4.059587	0
1609461188	4.057383	0
1609461248	4.05452	0
1609461308	4.054738	0
1609461368	4.049889	0
1609461428	4.049889	0
1609461488	4.047251	0
1609461548	4.047464	0
1609461608	4.04504	0
1609461668	4.04504	0
1609461728	4.042615	0
1609461788	4.042615	0
1609461849	4.037559	0
1609461909	4.037559	0
1609461969	4.037766	0
1609462029	4.035341	0
1609462089	4.037973	0
1609462149	4.030492	0
1609462209	4.032917	0
1609462269	4.030695	0
1609462329	4.030492	0
1609462389	4.025643	0
1609462450	4.023219	0
1609462510	4.025643	0
1609462570	4.023219	0
1609462630	4.020598	0
1609462690	4.020794	0
1609462750	4.018175	0
1609462810	4.01837	0
1609462870	4.01837	0
1609462930	4.01333	0
1609462990	4.016139	0
1609463051	4.018565	0
1609463111	4.013712	0
1609463171	4.011096	0
1609463231	4.006061	0
1609463291	4.008672	0
1609463351	4.006061	0
1609463411	4.00886	0
1609463471	4.006247	0
1609463531	4.003638	0
1609463591	4.003638	0
1609463651	4.003822	0
1609463712	4.003822	0
1609463772	4.001398	0
1609463832	3.998973	0
1609463892	4.001398	0
1609463952	4.001398	0
1609464012	3.996369	0
1609464072	3.998973	0
1609464132	3.998973	0
1609464192	3.993946	0
1609464252	3.993946	0
1609464312	3.993946	0
1609464373	3.994124	0
1609464433	3.9917	0
1609464493	3.994303	0
1609464553	3.9891	0
1609464613	3.9917	0
1609464673	3.986677	0
1609464733	3.989275	0
1609464793	3.986851	0
1609464853	3.986851	0
1609464913	3.984426	0
1609464974	3.984426	0
1609465034	3.982001	0
1609465094	3.982001	0
1609465154	3.982001	0
1609465214	3.984599	0
1609465274	3.979577	0
1609465334	3.974562	0
1609465394	3.974562	0
1609465454	3.977153	0
1609465515	3.972304	0
1609465575	3.972304	0
1609465635	3.974895	0
1609465695	3.972304	0
1609465755	3.967294	0
1609465815	3.969879	0
1609465875	3.970042	0
1609465935	3.967455	0
1609465995	3.96503	0
1609466055	3.96503	0
1609466115	3.960024	0
1609466176	3.960024	0
1609466236	3.960024	0
1609466296	3.962605	0
1609466356	3.960181	0
1609466416	3.955178	0
1609466476	3.957756	0
1609466536	3.950333	0
1609466596	3.952907	0
1609466656	3.950333	0
1609466716	3.950483	0
1609466777	3.950483	0
1609466837	3.948058	0
1609466897	3.950633	0
1609466957	3.943064	0
1609467017	3.948207	0
1609467077	3.943064	0
1609467137	3.94064	0
1609467197	3.94064	0
1609467257	3.943209	0
1609467318	3.938218	0
1609467378	3.93836	0
1609467438	3.93836	0
1609467498	3.933511	0
1609467558	3.933511	0
1609467618	3.933511	0
1609467678	3.931086	0
1609467738	3.928526	0
1609467798	3.926103	0
1609467859	3.928662	0
1609467919	3.926237	0
1609467979	3.923813	0
1609468039	3.923813	0
1609468099	3.921257	0
1609468159	3.921257	0
